reviewid,artist, popularity
4354,jennifer gentle,6.0
562,bardo pond,23.0
2769,embrace,29.0
1146,black mountain,36.0
1148,build an ark,8.0
8603,greg weeks,5.0
1072,bola,75.0
1790,climax golden twins,0.0
2060,various artists,7.0
11779,ministry,52.0
7799,the society of rockets,3.0
2918,the '89 cubs,0.0
4977,the late b.p. helium,40.0
3273,the fiery furnaces,24.0
6104,ol' dirty bastard,63.0
463,augie march,36.0
6103,on fillmore,0.0
3025,thomas fehlmann,32.0
6083,the organ,31.0
7895,various artists,7.0
8507,ricardo villalobos,34.0
794,blanket music,4.0
443,jason anderson,7.0
1145,bunnybrains,0.0
7305,snow patrol,71.0
8843,richard youngs,8.0
2029,various artists,7.0
1688,cul de sac,12.0
1688,damo suzuki,7.0
5237,mercury rev,43.0
9426,mastodon,59.0
5909,stina nordenstam,33.0
1936,various artists,7.0
4592,yannis kyriakides,0.0
4592,andy moor,41.0
4591,koushik,24.0
11780,my morning jacket,56.0
6909,arthur russell,46.0
5907,marissa nadler,34.0
11891,the knife,49.0
6934,r.a. the rugged man,45.0
3660,the guild league,5.0
1694,the cure,76.0
2916,efterklang,37.0
7797,todd snider,37.0
7796,scientific american,0.0
5136,massive attack,69.0
6975,saint etienne,47.0
11707,cristina,79.0
11724,mike doughty,33.0
5624,midnight movies,4.0
1143,afrika bambaataa,46.0
6559,anders parker,19.0
1785,a cricket in times square,1.0
3998,robert henke,8.0
6558,psapp,22.0
5623,magma,32.0
4157,infinite livez,21.0
1142,ian broudie,9.0
2004,various artists,7.0
8075,tindersticks,48.0
929,the brian jonestown massacre,54.0
5621,man man,36.0
8279,zane trow,3.0
1141,breather resist,6.0
5620,tift merritt,38.0
11711,various artists,7.0
2914,excepter,2.0
460,arbouretum,14.0
899,boyracer,10.0
5339,mix master mike,33.0
3600,guided by voices,47.0
1994,various artists,7.0
6074,the owls,8.0
6933,rainstick orchestra,7.0
4974,limblifter,23.0
5711,nas,73.0
8278,triola,14.0
7795,the strange,41.0
6358,plush,32.0
8277,yasunao tone,0.0
8277,florian hecker,6.0
2040,various artists,7.0
8986,31knots,10.0
4289,freedy johnston,30.0
3827,her space holiday,23.0
4965,lansing-dreiden,7.0
7791,slowdive,65.0
3331,fan modine,2.0
8276,theodore unit,10.0
5523,the music,35.0
2977,the fall,44.0
14332,wovenhand,32.0
7154,sigur rs,57.0
8275,tower recordings,2.0
4560,kings of leon,77.0
8854,neil young,69.0
459,autolux,33.0
7790,the strugglers,60.0
4973,losoul,0.0
3812,helmet,51.0
5802,nine inch nails,68.0
5619,cerys matthews,30.0
1976,various artists,7.0
2498,dwarves,37.0
6000,oneida,16.0
5811,nirvana,83.0
7789,gwen stefani,75.0
4275,jhann jhannsson,63.0
2911,entrance,22.0
3330,the finn brothers,26.0
4588,kasabian,62.0
1094,the beatles,85.0
11838,swell maps,29.0
8191,turing machine,8.0
5404,mono,46.0
11836,arve henriksen,37.0
10953,u2,78.0
2572,diplo,78.0
5617,m.i.a.,70.0
5021,machinedrum,48.0
1784,carissa's wierd,43.0
11801,andy partridge,10.0
3725,handsome boy modeling school,48.0
8455,the verve,70.0
6782,jonathan richman,43.0
3329,the frequency,9.0
8714,wire,47.0
7788,snoop dogg,83.0
2861,the ex,52.0
6100,oh no,46.0
17031,john tejada,40.0
6209,pearl jam,76.0
3658,the gris gris,3.0
1140,barbez,0.0
5962,okkervil river,37.0
1120,battles,34.0
5255,mf doom,76.0
8559,rufus wainwright,55.0
1137,bibio,52.0
6766,the residents,36.0
3641,gravenhurst,23.0
11641,high water marks,9.0
4350,michael jackson,84.0
12468,wu-tang clan,68.0
2731,electric company,2.0
6556,prosaics,0.0
2772,eminem,91.0
2446,nick drake,62.0
3997,hall of fame,76.0
7787,smoke and smoke,0.0
7786,smith & mighty,27.0
11698,can,75.0
2055,various artists,7.0
7928,tanakh,1.0
5615,metal fingers,76.0
4972,lusine,36.0
4732,john lennon,70.0
4348,liz janes,4.0
7785,sleepytime gorilla museum,22.0
1511,the nels cline singers,35.0
329,at the drive-in,46.0
1345,cat power,56.0
7892,various artists,7.0
4136,isis,37.0
92,akufen,16.0
7943,tarentel,14.0
3064,the firebird band,2.0
456,annie,71.0
2880,explosions in the sky,51.0
5212,mellow,38.0
9577,willie nelson,71.0
3328,flat earth society,7.0
1324,neko case,48.0
2284,depeche mode,75.0
6557,pattern is movement,2.0
5830,non,52.0
5830,boyd rice,17.0
8536,vordul mega,19.0
1530,leonard cohen,65.0
2032,various artists,7.0
7315,the soft pink truth,16.0
3657,the graves,8.0
3327,jake fairley,9.0
4347,j.u.f.,4.0
2422,the donnas,40.0
4410,cex,11.0
4410,kid606,21.0
7571,sunburned hand of the man,13.0
5613,mugison,33.0
3548,grandaddy,45.0
11729,el-p,58.0
8681,wilco,61.0
4587,kid dakota,11.0
7784,shivaree,46.0
1928,various artists,7.0
19801,death from above 1979,47.0
129,aloha,52.0
3326,frausdots,1.0
4050,iqu,8.0
7708,matt sharp,17.0
4220,jay z,84.0
4220,r. kelly,68.0
2586,dj /rupture,5.0
1637,the court & spark,4.0
5612,mcenroe and birdapres,
3656,the go! team,41.0
604,beans,37.0
10701,sir richard bishop,20.0
2409,julie doiron,65.0
758,black eyes,81.0
6200,pavement,59.0
6553,ariel pink's haunted graffiti,48.0
3225,edith frost,25.0
4963,les georges leningrad,1.0
7327,son ambulance,22.0
11679,boredoms,16.0
4919,luna,48.0
2585,the dead texan,30.0
5610,medications,15.0
12667,robyn hitchcock,28.0
4741,ted leo and the pharmacists,31.0
1722,cyann & ben,51.0
8273,trouble everyday,44.0
4228,philip jeck,11.0
4228,janek schaefer,18.0
688,jello biafra,31.0
688,melvins,48.0
4706,le tigre,60.0
1136,vashti bunyan,48.0
3996,yuka honda,14.0
1749,camera obscura,45.0
2584,dead combo,32.0
4262,jimmy eat world,68.0
1970,various artists,7.0
7782,solvent,20.0
2127,dacm,58.0
1134,jon brion,50.0
5441,mos def,66.0
5575,mission of burma,33.0
8385,united states of america,23.0
4586,knockout pills,58.0
7120,matthew shipp,24.0
7270,elliott smith,66.0
7781,william shatner,34.0
432,ahleuchatistas,4.0
2582,duo505,2.0
2583,dogs die in hot cars,15.0
2254,deerhoof,39.0
24,acid mothers temple,15.0
8783,windsor for the derby,23.0
1133,paul brill,1.0
811,the bloodthirsty lovers,0.0
809,the blood brothers,33.0
2315,the dillinger escape plan,45.0
2581,thomas dimuzio,2.0
8252,triosk,14.0
6438,poster children,14.0
1266,camper van beethoven,33.0
3267,frog eyes,20.0
7780,henry cow,18.0
7780,slapp happy,27.0
1783,calamalka,0.0
3993,the autumn defense,16.0
3993,hem,48.0
6299,pinback,47.0
7009,savath y savalas,11.0
2653,earlimart,20.0
3324,josephine foster,30.0
3324,the supposed,2.0
455,ammoncontact,6.0
784,frank black,41.0
454,american music club,20.0
3799,tim hecker,46.0
303,joseph arthur,36.0
4526,kpt.michi.gan,18.0
11731,brian eno,61.0
2208,de la soul,62.0
1000,richard buckner,30.0
6964,the sadies,35.0
2579,kimya dawson,59.0
3653,mats gustafsson,15.0
4387,karate,33.0
5609,r. stevie moore,31.0
8384,uncut,33.0
1732,client,43.0
11700,nick cave & the bad seeds,64.0
3011,fatboy slim,65.0
3992,hercules,45.0
4584,khonnor,7.0
4585,k-os,43.0
6752,r.e.m.,74.0
6628,q and not u,28.0
3540,jean grae,39.0
1132,bark psychosis,32.0
8662,keith fullerton whitman,16.0
8565,tom waits,59.0
3932,hot snakes,34.0
1782,richard crandell,8.0
4723,the legendary pink dots,29.0
8064,sally timms,12.0
4295,blues explosion,42.0
8730,wolf eyes,15.0
8782,brandon wiard,0.0
7003,saturday looks good to me,32.0
8458,vhs or beta,22.0
4550,talib kweli,55.0
1129,bloc party,62.0
6141,panda bear,59.0
8946,thalia zedek,2.0
8913,james yorkston,25.0
8913,the athletes,25.0
6932,rtx,2.0
8781,brian wilson,40.0
3323,the fucking am,2.0
6930,steve reid,24.0
19260,silkworm,21.0
5607,travis morrison,2.0
2269,the delgados,29.0
2054,various artists,7.0
5608,miss kittin,45.0
6853,royal city,3.0
11704,elvis costello,55.0
11704,the imposters,16.0
10413,interpol,63.0
3969,hurricane lamps,0.0
8692,saul williams,40.0
6152,panthers,6.0
3568,green day,82.0
4283,daniel johnston,45.0
16562,fela kuti,49.0
7779,subtle,16.0
1781,cut chemist,39.0
995,jeff buckley,71.0
8270,shugo tokumaru,27.0
4346,will johnson,27.0
8272,moris tepper,2.0
6928,rah bras,0.0
1490,the clash,70.0
550,devendra banhart,55.0
2577,dj clever,62.0
8269,these arms are snakes,21.0
4969,jens lekman,34.0
7778,shyne,47.0
11651,ellen allien,36.0
6552,annette peacock,23.0
8520,viva voce,13.0
8038,the thrills,34.0
7603,super furry animals,39.0
4971,the legends,19.0
7202,six organs of admittance,35.0
8696,gary wilson,25.0
8960,the zombies,59.0
1780,channels,3.0
3322,flssin,35.0
1250,call and response,4.0
5904,nedelle & thom,0.0
2573,dungen,35.0
3738,har mar superstar,32.0
3445,giant sand,32.0
6927,chris richards,27.0
3621,george,74.0
5325,minus the bear,46.0
19186,the faint,40.0
3321,the foreign exchange,38.0
4623,mike ladd,32.0
2905,gene estribou,50.0
2905,jean-paul pickens,37.0
2053,various artists,7.0
7891,various artists,7.0
3121,fly pan am,9.0
3320,fingathing,29.0
4673,landing,26.0
8633,paul westerberg,36.0
6651,radio 4,21.0
452,arcade fire,65.0
8430,caetano veloso,68.0
1779,the citizens,48.0
5606,moving units,25.0
9398,the black keys,71.0
3651,guitar wolf,29.0
1778,charmparticles,1.0
1127,by the end of tonight,10.0
6926,rise against,72.0
2052,various artists,7.0
8268,terrestre,1.0
5714,nina nastasia,23.0
2571,diplo,78.0
3650,rachel goswell,22.0
2346,dizzee rascal,62.0
3991,homelife,5.0
3967,keith hudson,30.0
8780,white magic,16.0
2910,endochine,64.0
6924,omar rodriguez-lpez,57.0
7626,supergrass,59.0
665,tim berne,11.0
5320,the minus 5,21.0
1777,communiqu,6.0
3646,the good life,26.0
8212,twilight singers,27.0
6648,radian,17.0
1126,beep beep,31.0
1292,capitol k,46.0
4271,joan of arc,22.0
1776,crime,51.0
4689,lanterna,14.0
451,aeroc,47.0
5699,nagisa ni te,16.0
10828,castanets,22.0
2509,drive-by truckers,51.0
6551,pigeon funk,0.0
450,keren ann,49.0
8643,whirlwind heat,3.0
737,bjrk,64.0
4771,the libertines,55.0
7777,sixtoo,11.0
1773,crown city rockers,16.0
2650,steve earle,60.0
1,aberfeldy,12.0
5280,migala,13.0
4679,mark lanegan,50.0
4818,little wings,28.0
3990,hope of the states,15.0
19841,barnt,17.0
6098,oakley hall,2.0
4112,the (international) noise conspiracy,24.0
2366,dj krush,40.0
6459,the presidents of the united states of america,57.0
6486,the prodigy,66.0
3027,morton feldman,29.0
7536,ken stringfellow,18.0
8589,mike watt,25.0
6550,the paper chase,35.0
9379,mouse on mars,29.0
8266,talking heads,69.0
2789,engine down,16.0
387,aveo,77.0
8535,vietnam,7.0
4458,the kinks,65.0
3599,guided by voices,47.0
2567,dill,60.0
7088,the shaggs,22.0
5419,the mooney suzuki,28.0
11716,datsuns,33.0
1515,clinic,33.0
8909,yellow swans,17.0
8398,the vandermark five,1.0
8842,richard youngs,8.0
1124,a band of bees,34.0
6921,razorlight,56.0
13297,reigning sound,28.0
802,the blithe sons,0.0
8779,takashi wada,24.0
8512,velvet crush,17.0
3854,the hidden cameras,22.0
5605,masta killa,54.0
11807,pidgeon,40.0
8166,tristeza,27.0
5305,ming + fs,0.0
6547,prince po,22.0
3975,the homosexuals,0.0
3319,dan friel,2.0
3234,john frusciante,52.0
3631,guapo,34.0
5978,various artists,7.0
3989,half cousin,0.0
8265,tin hat trio,26.0
2908,esmerine,17.0
7776,spalding rockwell,11.0
11859,venetian snares,38.0
6789,rilo kiley,49.0
2907,the earlies,6.0
5747,neotropic,22.0
4156,i am x,52.0
978,bruces,55.0
8264,tilly and the wall,23.0
7775,sonic liberation front,0.0
1123,brand nubian,42.0
6820,the rogers sisters,2.0
8515,viktor vaughn,53.0
3647,gang gang dance,26.0
4583,konk,13.0
7773,sons and daughters,56.0
3794,hecker,46.0
2569,death comet crew,1.0
6097,octet,2.0
4041,i am the world trade center,12.0
5604,masta ace,47.0
4581,keane,75.0
8657,jim white,32.0
4582,felix kubin,14.0
6546,passage,28.0
1931,various artists,7.0
3318,fripp & eno,61.0
7103,shearwater,34.0
8534,volebeats,5.0
2051,various artists,7.0
7405,sparta,37.0
2568,dna,85.0
1772,consequence,56.0
7772,slowblow,4.0
3875,hint hint,1.0
6919,rogue wave,44.0
8088,amon tobin,45.0
5603,meow meow,28.0
9199,old 97's,41.0
8404,john vanderslice,25.0
3381,galaxie 500,41.0
522,bad religion,61.0
5602,mystic chords of memory,4.0
3988,doug hilsinger,0.0
3988,caroleen beatty,63.0
7593,the sunshine fix,10.0
8959,the zombies,59.0
4422,david kilgour,28.0
1636,the court & spark,4.0
5601,moco,64.0
6849,fennesz,37.0
6849,keith rowe,1.0
1563,comets on fire,21.0
3316,the futureheads,39.0
7770,shrimp boat,7.0
7769,erick sermon,49.0
8910,d. yellow swans,48.0
8882,monk hughes & the outer realm,4.0
3644,davd garza,19.0
3645,the good life,26.0
8950,tom z,46.0
8950,gilberto assis,0.0
5599,the mae shi,14.0
4450,kings of convenience,57.0
6969,sahara hotnights,36.0
3643,michael gordon,15.0
5598,murcof,40.0
8778,the waxwings,0.0
6914,ratatat,66.0
4457,the kinks,65.0
2050,various artists,7.0
7935,tangiers,3.0
2550,dolorean,17.0
5597,mount eerie,45.0
4580,korekyojin,3.0
1032,busdriver,39.0
5903,neurosis,33.0
2527,matthew dear,37.0
152,oren ambarchi,26.0
7579,sunn o))),32.0
5534,my morning jacket,56.0
5593,juana molina,38.0
6813,rocket from the crypt,31.0
529,badly drawn boy,44.0
1855,various artists,7.0
3640,gravenhurst,23.0
7252,slum village,55.0
11701,vic chesnutt,31.0
4861,los amigos invisibles,59.0
2566,dr. mix and the remix,64.0
3978,peggy honeywell,9.0
3153,for stars,8.0
11693,battles,34.0
7513,sufjan stevens,71.0
8556,wagon christ,30.0
3237,fuck,33.0
6545,pink grease,3.0
8130,tram,56.0
3892,the hives,57.0
1571,the concretes,25.0
10518,stars,66.0
928,the brian jonestown massacre,54.0
5853,now it's overhead,12.0
8000,they might be giants,57.0
910,glenn branca,18.0
1771,the comas,9.0
859,boom bip,27.0
4155,icy demons,2.0
2418,tanya donelly,23.0
6834,the roots,61.0
1734,charalambides,2.0
8958,don zientara,0.0
448,john adams,33.0
6738,lou reed,63.0
638,belle and sebastian,56.0
3272,the fiery furnaces,24.0
3314,feist,59.0
1117,blackout beach,2.0
7768,skalpel,36.0
5902,nice device,6.0
3891,the hives,57.0
6544,paik,3.0
1116,eszter balint,3.0
6395,the polyphonic spree,34.0
7767,shocking pinks,8.0
2342,the divine comedy,43.0
3639,the girls,10.0
3451,bebel gilberto,49.0
3823,hepcat,32.0
2976,the fall,44.0
2699,einstrzende neubauten,39.0
6665,radioinactive,19.0
6665,antimc,0.0
449,ataxia,28.0
8263,thee shams,9.0
549,various artists,7.0
710,biosphere,42.0
7766,jesse sykes & the sweet hereafter,25.0
2020,various artists,7.0
19412,"buzz ""king buzzo"" osborne",0.0
101,the album leaf,46.0
10343,two gallants,32.0
8877,susumu yokota,48.0
1726,the chinese stars,7.0
8777,eberhard weber,31.0
4579,the killers,78.0
2049,various artists,7.0
4307,simon joyner,23.0
7765,the silent league,7.0
6917,max richter,73.0
11735,emperor x,32.0
3584,david grubbs,23.0
7764,ron sexsmith,38.0
3805,the helio sequence,31.0
11774,jens lekman,34.0
1115,bumblebeez 81,16.0
7167,thee silver mountain reveries,10.0
6033,orbital,49.0
11685,broken spindles,9.0
8533,verdure,7.0
2565,doseone,34.0
3986,headset,62.0
3987,hymie's basement,20.0
1351,catheters,7.0
2564,doctor rockit,35.0
6542,the plastic constellations,3.0
11746,the free design,34.0
3313,faun fables,8.0
4463,kinski,26.0
5102,marah,83.0
3300,food for animals,3.0
6133,pan american,25.0
447,asobi seksu,32.0
2562,despistado,55.0
5592,mighty casey,12.0
402,azure ray,32.0
1645,graham coxon,41.0
8680,wilco,61.0
219,apes,38.0
5901,neptune,57.0
7991,the thermals,37.0
7201,six organs of admittance,35.0
751,black dice,15.0
3983,hair police,2.0
1768,controller.controller,7.0
1114,arthur brown,26.0
2558,vladislav delay,24.0
5900,namelessnumberheadman,0.0
2535,dirty projectors,41.0
7206,six parts seven,28.0
2376,dj shadow,63.0
8260,trouble with sweeney,0.0
5832,non phixion,40.0
2538,dave douglas,25.0
8532,the veils,47.0
8072,tindersticks,48.0
1305,the cardigans,70.0
4340,junior boys,34.0
608,beastie boys,69.0
3427,lisa gerrard,66.0
3427,patrick cassidy,41.0
3776,hayden,59.0
7763,secret chiefs 3,24.0
446,automato,2.0
2747,elf power,18.0
11745,fe-mail,0.0
2296,detachment kit,4.0
8776,wonderful,41.0
444,athlete,41.0
6541,pipi skid,1.0
8227,two lone swordsmen,31.0
4344,john wilkes booze,0.0
8383,ultramagnetic mc's,32.0
5898,a.c. newman,28.0
4966,the like young,4.0
6958,sharkey,46.0
5899,natural dreamers,0.0
11675,bjrk,64.0
352,auburn lull,11.0
3512,gomez,44.0
19331,mason bates,15.0
7927,tanakh,1.0
1767,chicago underground trio,4.0
1764,!!!,79.0
1112,philippe besombes,2.0
1113,br. danielson,0.0
8496,voodoo child,69.0
7348,sonic youth,58.0
11677,boredoms,16.0
2048,au,76.0
2048,reynols,2.0
2048,erdem helvacioglu,0.0
2048,chris delaurenti,0.0
2048,matmos,22.0
2557,delays,30.0
19217,jon langford,8.0
2003,various artists,7.0
2763,eltro,69.0
442,jason anderson,7.0
6538,the ponys,13.0
2906,andre ethier,24.0
7276,patti smith,58.0
23,acid mothers temple,15.0
2556,disco inferno,20.0
3759,pj harvey,59.0
1110,thomas brinkmann,13.0
11849,throbbing gristle,33.0
5590,maritime,21.0
8259,tahiti 80,34.0
1309,the caribbean,0.0
2445,nick drake,62.0
4962,les georges leningrad,1.0
6264,joel rl phelps,3.0
6264,the downer trio,3.0
5186,mclusky,36.0
5587,minus story,2.0
6912,romanowski,18.0
5586,martinis,30.0
11742,sage francis,36.0
437,the advantage,19.0
8258,terror at the opera,0.0
439,apsci,3.0
3638,girlsareshort,1.0
1993,various artists,7.0
2131,daedelus,36.0
4578,matt & bubba kadane,51.0
3030,felix da housecat,46.0
6216,pedro the lion,35.0
7566,summer hymns,1.0
4576,justus khncke,23.0
2999,jay farrar,30.0
7057,the secret machines,30.0
13108,current 93,35.0
5439,morrissey,60.0
6535,paco,70.0
7762,paul schneider,47.0
11750,diamanda gals,25.0
19626,zackey force funk,34.0
214,antibalas afrobeat orchestra,35.0
569,syd barrett,38.0
4764,liars,32.0
2518,danger mouse,62.0
204,the anomoanon,4.0
6805,the robot ate me,22.0
3131,fog,52.0
6273,phoenix,67.0
7533,the streets,57.0
6798,rjd2,47.0
3233,john frusciante,52.0
3266,frog eyes,20.0
2344,division of laura lee,16.0
1761,charlemagne,27.0
8775,wiley,42.0
1676,david cross,28.0
5585,sachiko m,3.0
5585,otomo yoshihide,25.0
5585,toshimaru nakamura,9.0
2547,descendents,56.0
1738,colder,71.0
6815,rocket from the tombs,15.0
1760,claro intelecto,26.0
3297,fancey,2.0
11993,mirah,38.0
4154,ill bill,49.0
8382,united state of electronica,7.0
8081,to rococo rot,24.0
3295,50footwave,8.0
6629,quantic,61.0
5019,macha,21.0
15150,faust,30.0
3019,dlek,64.0
6537,petracovich,51.0
7758,s prcss,0.0
4153,icarus line,11.0
7761,the skygreen leopards,7.0
3982,patterson hood,39.0
6330,the places,57.0
6079,erlend ye,47.0
7756,surferosa,0.0
671,the beta band,45.0
2555,decahedron,1.0
3422,bobbie gentry,42.0
3636,ghostface,64.0
3277,frost,54.0
7030,schneider tm,20.0
8531,vast aire,28.0
6916,tom recchion,0.0
2393,dj zeph,7.0
5219,melt-banana,32.0
3981,jolie holland,30.0
3289,finishing school,57.0
6915,josh roseman,7.0
191,animal collective,50.0
6096,on the speakers,21.0
6817,rockfour,33.0
7888,various artists,7.0
4961,loretta lynn,56.0
3194,french kicks,38.0
2554,deathprod,16.0
397,azita,11.0
1109,born heller,0.0
7570,sunburned hand of the man,13.0
3205,friends of dean martinez,18.0
3294,foreign legion,9.0
6479,prince,72.0
8773,patrick wolf,33.0
7755,p.g. six,9.0
6913,ratatat,66.0
11710,various artists,7.0
6703,the real tuesday weld,44.0
4825,the locust,26.0
9051,boards of canada,57.0
1740,john chantler,8.0
7753,superpitcher,30.0
3375,gaji,23.0
8772,world standard,17.0
8772,wechsel garland,6.0
3293,fembots,3.0
2903,eagles of death metal,53.0
7752,seachange,12.0
4648,lali puna,32.0
5897,noxagt,3.0
8257,craig taborn,19.0
4752,les savy fav,28.0
11795,shuggie otis,49.0
1758,currituck co.,1.0
1108,bigger lovers,1.0
6095,onelinedrawing,12.0
5584,angel molina,21.0
2552,the double,3.0
8530,vera cruise,49.0
2551,dj signify,19.0
9835,architecture in helsinki,37.0
5583,mochipet,13.0
8661,keith fullerton whitman,16.0
5972,old time relijun,9.0
1107,broken family band,26.0
7999,they might be giants,57.0
435,abstrackt keal agram,4.0
9053,vetiver,38.0
11840,simple minds,68.0
8226,two lone swordsmen,31.0
607,beastie boys,69.0
1106,bing ji ling,25.0
3290,jason forrest,2.0
539,bambi molesters,24.0
1873,various artists,7.0
4857,mary lou lord,27.0
5506,mm,56.0
4178,yesterdays new quintet,24.0
4575,kat cosm,49.0
4171,adem,45.0
2042,various artists,7.0
5895,the narrator,45.0
434,roy ayers,56.0
2500,bob dylan,78.0
807,blonde redhead,50.0
3980,hu vibrational,4.0
8429,caetano veloso,68.0
10511,mirah,38.0
5331,black cat orchestra,1.0
431,ahleuchatistas,4.0
142,aluminium group,20.0
8618,weird war,12.0
